Date,EURUSD,EURGBP,EURCHF,EURDKK,EURSEK,EURNOK,EURPLN
2015-02-27,1.1205360889434814,0.7267100214958191,1.0673500299453735,7.4604997634887695,9.402299880981445,8.570599555969238,4.146900177001953
2015-03-02,1.1161960363388062,0.7243000268936157,1.065000057220459,7.4598798751831055,9.33215045928955,8.566200256347656,4.144000053405762
2015-03-03,1.1179054975509644,0.7275999784469604,1.0714000463485718,7.449699878692627,9.317999839782715,8.600899696350098,4.1529998779296875
2015-03-04,1.118217945098877,0.7275699973106384,1.0743900537490845,7.451099872589111,9.24489974975586,8.611339569091797,4.165550231933594
2015-03-05,1.1082050800323486,0.7258999943733215,1.0673999786376953,7.449999809265137,9.224419593811035,8.60890007019043,4.145040035247803
2015-03-06,1.1032048463821411,0.7234200239181519,1.0740200281143188,7.452030181884766,9.197600364685059,8.513930320739746,4.140039920806885
2015-03-09,1.0845986604690552,0.7200300097465515,1.0676000118255615,7.447159767150879,9.177800178527832,8.559880256652832,4.129499912261963
2015-03-10,1.0833414793014526,0.717199981212616,1.0694999694824219,7.450049877166748,9.195199966430664,8.603500366210938,4.1132001876831055
2015-03-11,1.0708701610565186,0.7099999785423279,1.0686999559402466,7.450699806213379,9.157899856567383,8.659000396728516,4.156000137329102
2015-03-12,1.0548745393753052,0.7059999704360962,1.064210057258606,7.4532999992370605,9.096599578857422,8.650179862976074,4.120999813079834
2015-03-13,1.0626314878463745,0.7133299708366394,1.0653400421142578,7.456699848175049,9.125900268554688,8.617899894714355,4.138700008392334
2015-03-16,1.0481630563735962,0.7103000283241272,1.055050015449524,7.457479953765869,9.148300170898438,8.602899551391602,4.148159980773926
2015-03-17,1.0572947263717651,0.713100016117096,1.0654000043869019,7.46189022064209,9.147199630737305,8.736800193786621,4.125899791717529
2015-03-18,1.0598047971725464,0.718280017375946,1.0656299591064453,7.457560062408447,9.20265007019043,8.80525016784668,4.134339809417725
2015-03-19,1.0849988460540771,0.7250999808311462,1.0643999576568604,7.452879905700684,9.330450057983398,8.881270408630371,4.134510040283203
2015-03-20,1.066894292831421,0.722760021686554,1.055899977684021,7.446979999542236,9.249500274658203,8.623499870300293,4.126490116119385
2015-03-23,1.0826611518859863,0.7242199778556824,1.0579999685287476,7.454080104827881,9.32705020904541,8.683699607849121,4.130799770355225
2015-03-24,1.094499111175537,0.7321199774742126,1.0575000047683716,7.455749988555908,9.306679725646973,8.630200386047363,4.105999946594238
